protein_id	orthogroup_id
9606.ENSP00000329093	KOG3820
9606.ENSP00000370571	KOG3820
9606.ENSP00000448059	KOG3820
10090.ENSMUSP00000033450	KOG3821
10090.ENSMUSP00000047199	KOG3821
10090.ENSMUSP00000064131	KOG3821
10090.ENSMUSP00000120362	KOG3821
10090.ENSMUSP00000124459	KOG3821
10090.ENSMUSP00000135085	KOG3821
10116.ENSRNOP00000001849	KOG3821
10116.ENSRNOP00000003282	KOG3821
10116.ENSRNOP00000043344	KOG3821
10116.ENSRNOP00000054472	KOG3821
10116.ENSRNOP00000065148	KOG3821
10116.ENSRNOP00000066597	KOG3821
10116.ENSRNOP00000068304	KOG3821
7955.ENSDARP00000007058	KOG3821
7955.ENSDARP00000019171	KOG3821
7955.ENSDARP00000039553	KOG3821
7955.ENSDARP00000052983	KOG3821
7955.ENSDARP00000084771	KOG3821
7955.ENSDARP00000098897	KOG3821
7955.ENSDARP00000105944	KOG3821
7955.ENSDARP00000106138	KOG3821
7955.ENSDARP00000106715	KOG3821
7955.ENSDARP00000107768	KOG3821
7955.ENSDARP00000108980	KOG3821
7955.ENSDARP00000109894	KOG3821
7955.ENSDARP00000110282	KOG3821
9606.ENSP00000264039	KOG3821
9606.ENSP00000292377	KOG3821
9606.ENSP00000359864	KOG3821
9606.ENSP00000366246	KOG3821
9606.ENSP00000366267	KOG3821
9606.ENSP00000377836	KOG3821
10090.ENSMUSP00000099700	KOG3822
10090.ENSMUSP00000099708	KOG3822
10090.ENSMUSP00000106318	KOG3822
10116.ENSRNOP00000063646	KOG3822
7955.ENSDARP00000002234	KOG3822
7955.ENSDARP00000074184	KOG3822
9606.ENSP00000196371	KOG3822
9606.ENSP00000361914	KOG3822
10090.ENSMUSP00000031805	KOG3823
10116.ENSRNOP00000018426	KOG3823
4932.YLR114C	KOG3823
7955.ENSDARP00000072369	KOG3823
9606.ENSP00000315568	KOG3823
10090.ENSMUSP00000071719	KOG3824
10116.ENSRNOP00000000892	KOG3824
7955.ENSDARP00000123219	KOG3824
9606.ENSP00000446479	KOG3824
10090.ENSMUSP00000003910	KOG3825
10090.ENSMUSP00000029836	KOG3825
10116.ENSRNOP00000014887	KOG3825
10116.ENSRNOP00000021861	KOG3825
7955.ENSDARP00000098172	KOG3825
7955.ENSDARP00000120160	KOG3825
9606.ENSP00000222219	KOG3825
9606.ENSP00000359699	KOG3825
10090.ENSMUSP00000060640	KOG3826
10090.ENSMUSP00000077644	KOG3826
10116.ENSRNOP00000029131	KOG3826
10116.ENSRNOP00000033064	KOG3826
7955.ENSDARP00000069088	KOG3826
7955.ENSDARP00000104800	KOG3826
7955.ENSDARP00000110731	KOG3826
9606.ENSP00000296422	KOG3826
9606.ENSP00000378265	KOG3826
10090.ENSMUSP00000032374	KOG3827
10090.ENSMUSP00000034533	KOG3827
10090.ENSMUSP00000037192	KOG3827
10090.ENSMUSP00000054356	KOG3827
10090.ENSMUSP00000060110	KOG3827
10090.ENSMUSP00000063329	KOG3827
10090.ENSMUSP00000071829	KOG3827
10090.ENSMUSP00000086588	KOG3827
10090.ENSMUSP00000094075	KOG3827
10090.ENSMUSP00000097108	KOG3827
10090.ENSMUSP00000102246	KOG3827
10090.ENSMUSP00000108838	KOG3827
10090.ENSMUSP00000109493	KOG3827
10090.ENSMUSP00000131625	KOG3827
10090.ENSMUSP00000136002	KOG3827
10116.ENSRNOP00000002259	KOG3827
10116.ENSRNOP00000006238	KOG3827
10116.ENSRNOP00000006254	KOG3827
10116.ENSRNOP00000007335	KOG3827
10116.ENSRNOP00000010113	KOG3827
10116.ENSRNOP00000010146	KOG3827
10116.ENSRNOP00000018057	KOG3827
10116.ENSRNOP00000021507	KOG3827
10116.ENSRNOP00000028591	KOG3827
10116.ENSRNOP00000028685	KOG3827
10116.ENSRNOP00000047576	KOG3827
10116.ENSRNOP00000048134	KOG3827
10116.ENSRNOP00000053014	KOG3827
10116.ENSRNOP00000054762	KOG3827
10116.ENSRNOP00000059308	KOG3827
7955.ENSDARP00000020190	KOG3827
7955.ENSDARP00000021899	KOG3827
7955.ENSDARP00000024344	KOG3827
7955.ENSDARP00000058986	KOG3827
7955.ENSDARP00000059629	KOG3827
7955.ENSDARP00000065371	KOG3827
7955.ENSDARP00000067030	KOG3827
7955.ENSDARP00000068078	KOG3827
7955.ENSDARP00000076416	KOG3827
7955.ENSDARP00000077829	KOG3827
7955.ENSDARP00000078026	KOG3827
7955.ENSDARP00000079165	KOG3827
7955.ENSDARP00000085314	KOG3827
7955.ENSDARP00000089083	KOG3827
7955.ENSDARP00000089221	KOG3827
7955.ENSDARP00000090879	KOG3827
7955.ENSDARP00000099559	KOG3827
7955.ENSDARP00000100963	KOG3827
7955.ENSDARP00000103816	KOG3827
7955.ENSDARP00000106306	KOG3827
7955.ENSDARP00000107515	KOG3827
7955.ENSDARP00000111955	KOG3827
7955.ENSDARP00000112774	KOG3827
7955.ENSDARP00000113095	KOG3827
7955.ENSDARP00000115610	KOG3827
7955.ENSDARP00000116442	KOG3827
7955.ENSDARP00000117920	KOG3827
7955.ENSDARP00000122115	KOG3827
7955.ENSDARP00000125863	KOG3827
7955.ENSDARP00000126942	KOG3827
9606.ENSP00000233826	KOG3827
9606.ENSP00000240662	KOG3827
9606.ENSP00000243457	KOG3827
9606.ENSP00000295101	KOG3827
9606.ENSP00000306497	KOG3827
9606.ENSP00000331698	KOG3827
9606.ENSP00000345708	KOG3827
9606.ENSP00000357067	KOG3827
9606.ENSP00000357068	KOG3827
9606.ENSP00000375756	KOG3827
9606.ENSP00000376432	KOG3827
9606.ENSP00000433295	KOG3827
9606.ENSP00000457807	KOG3827
9606.ENSP00000463778	KOG3827
9606.ENSP00000465295	KOG3827
9606.ENSP00000477437	KOG3827
10090.ENSMUSP00000002924	KOG3828
10090.ENSMUSP00000099648	KOG3828
10116.ENSRNOP00000032295	KOG3828
10116.ENSRNOP00000049087	KOG3828
7955.ENSDARP00000006893	KOG3828
7955.ENSDARP00000105757	KOG3828
9606.ENSP00000326063	KOG3828
9606.ENSP00000338165	KOG3828
10090.ENSMUSP00000020938	KOG3829
10090.ENSMUSP00000020941	KOG3829
10090.ENSMUSP00000026972	KOG3829
10090.ENSMUSP00000083322	KOG3829
10090.ENSMUSP00000103897	KOG3829
10116.ENSRNOP00000001783	KOG3829
10116.ENSRNOP00000005367	KOG3829
10116.ENSRNOP00000006018	KOG3829
10116.ENSRNOP00000030145	KOG3829
10116.ENSRNOP00000035960	KOG3829
7955.ENSDARP00000018976	KOG3829
7955.ENSDARP00000079306	KOG3829
7955.ENSDARP00000098755	KOG3829
7955.ENSDARP00000102347	KOG3829
7955.ENSDARP00000104124	KOG3829
7955.ENSDARP00000106854	KOG3829
7955.ENSDARP00000108033	KOG3829
9606.ENSP00000263733	KOG3829
9606.ENSP00000322323	KOG3829
9606.ENSP00000391299	KOG3829
9606.ENSP00000468308	KOG3829
10090.ENSMUSP00000020530	KOG3830
10116.ENSRNOP00000060067	KOG3830
7955.ENSDARP00000110877	KOG3830
9606.ENSP00000483814	KOG3830
10090.ENSMUSP00000072836	KOG3831
10090.ENSMUSP00000097787	KOG3831
10116.ENSRNOP00000016668	KOG3831
10116.ENSRNOP00000062428	KOG3831
7955.ENSDARP00000027051	KOG3831
7955.ENSDARP00000109341	KOG3831
9606.ENSP00000351138	KOG3831
9606.ENSP00000393675	KOG3831
10090.ENSMUSP00000056805	KOG3832
10116.ENSRNOP00000051915	KOG3832
7955.ENSDARP00000106737	KOG3832
9606.ENSP00000334849	KOG3832
10090.ENSMUSP00000001834	KOG3833
10116.ENSRNOP00000006570	KOG3833
10116.ENSRNOP00000064881	KOG3833
7955.ENSDARP00000101805	KOG3833
9606.ENSP00000216038	KOG3833
10090.ENSMUSP00000028509	KOG3834
10090.ENSMUSP00000035099	KOG3834
10116.ENSRNOP00000024408	KOG3834
10116.ENSRNOP00000036881	KOG3834
4932.YDR517W	KOG3834
7955.ENSDARP00000017335	KOG3834
7955.ENSDARP00000105520	KOG3834
7955.ENSDARP00000111838	KOG3834
7955.ENSDARP00000114611	KOG3834
9606.ENSP00000234160	KOG3834
9606.ENSP00000313869	KOG3834
10090.ENSMUSP00000026469	KOG3835
10090.ENSMUSP00000066696	KOG3835
10116.ENSRNOP00000017813	KOG3835
10116.ENSRNOP00000054557	KOG3835
7955.ENSDARP00000059627	KOG3835
7955.ENSDARP00000063037	KOG3835
7955.ENSDARP00000098853	KOG3835
9606.ENSP00000300131	KOG3835
9606.ENSP00000336894	KOG3835
10090.ENSMUSP00000022637	KOG3836
10090.ENSMUSP00000080020	KOG3836
10090.ENSMUSP00000101724	KOG3836
10090.ENSMUSP00000105915	KOG3836
10116.ENSRNOP00000016568	KOG3836
10116.ENSRNOP00000021702	KOG3836
10116.ENSRNOP00000028816	KOG3836
10116.ENSRNOP00000068319	KOG3836
4932.YIR033W	KOG3836
4932.YKL020C	KOG3836
7955.ENSDARP00000009986	KOG3836
7955.ENSDARP00000028095	KOG3836
7955.ENSDARP00000079816	KOG3836
7955.ENSDARP00000091281	KOG3836
7955.ENSDARP00000104863	KOG3836
7955.ENSDARP00000114469	KOG3836
9606.ENSP00000322898	KOG3836
9606.ENSP00000357637	KOG3836
9606.ENSP00000370022	KOG3836
9606.ENSP00000430241	KOG3836
10090.ENSMUSP00000030320	KOG3837
10090.ENSMUSP00000046449	KOG3837
10116.ENSRNOP00000009806	KOG3837
10116.ENSRNOP00000011670	KOG3837
7955.ENSDARP00000100662	KOG3837
7955.ENSDARP00000101762	KOG3837
9606.ENSP00000313601	KOG3837
9606.ENSP00000360642	KOG3837
10090.ENSMUSP00000040140	KOG3838
10090.ENSMUSP00000091352	KOG3838
10116.ENSRNOP00000026192	KOG3838
10116.ENSRNOP00000035966	KOG3838
7955.ENSDARP00000093080	KOG3838
9606.ENSP00000251047	KOG3838
9606.ENSP00000310431	KOG3838
10090.ENSMUSP00000021940	KOG3839
10090.ENSMUSP00000117200	KOG3839
10116.ENSRNOP00000021638	KOG3839
10116.ENSRNOP00000060837	KOG3839
7955.ENSDARP00000004922	KOG3839
7955.ENSDARP00000083123	KOG3839
7955.ENSDARP00000109699	KOG3839
9606.ENSP00000303366	KOG3839
9606.ENSP00000366280	KOG3839
10090.ENSMUSP00000048530	KOG3840
10090.ENSMUSP00000062282	KOG3840
10116.ENSRNOP00000000624	KOG3840
10116.ENSRNOP00000060287	KOG3840
7955.ENSDARP00000010440	KOG3840
7955.ENSDARP00000076925	KOG3840
7955.ENSDARP00000126445	KOG3840
9606.ENSP00000362836	KOG3840
9606.ENSP00000431186	KOG3840
10090.ENSMUSP00000006311	KOG3841
10090.ENSMUSP00000060671	KOG3841
10090.ENSMUSP00000103431	KOG3841
10090.ENSMUSP00000110447	KOG3841
10116.ENSRNOP00000000607	KOG3841
10116.ENSRNOP00000021020	KOG3841
10116.ENSRNOP00000028086	KOG3841
10116.ENSRNOP00000047651	KOG3841
4932.YBR083W	KOG3841
7955.ENSDARP00000077175	KOG3841
7955.ENSDARP00000078057	KOG3841
7955.ENSDARP00000087625	KOG3841
7955.ENSDARP00000087631	KOG3841
7955.ENSDARP00000105881	KOG3841
7955.ENSDARP00000111585	KOG3841
9606.ENSP00000345772	KOG3841
9606.ENSP00000352926	KOG3841
9606.ENSP00000435233	KOG3841
9606.ENSP00000472109	KOG3841
10090.ENSMUSP00000025834	KOG3842
10090.ENSMUSP00000072894	KOG3842
10090.ENSMUSP00000090979	KOG3842
10116.ENSRNOP00000009319	KOG3842
10116.ENSRNOP00000016629	KOG3842
10116.ENSRNOP00000027038	KOG3842
7955.ENSDARP00000019656	KOG3842
7955.ENSDARP00000049502	KOG3842
7955.ENSDARP00000108295	KOG3842
7955.ENSDARP00000108458	KOG3842
7955.ENSDARP00000126803	KOG3842
9606.ENSP00000267460	KOG3842
9606.ENSP00000322532	KOG3842
9606.ENSP00000351789	KOG3842
10090.ENSMUSP00000031069	KOG3843
10116.ENSRNOP00000065651	KOG3843
7955.ENSDARP00000042491	KOG3843
9606.ENSP00000371535	KOG3843
10090.ENSMUSP00000105183	KOG3844
10116.ENSRNOP00000026118	KOG3844
4932.YER049W	KOG3844
7955.ENSDARP00000052348	KOG3844
9606.ENSP00000457258	KOG3844
10090.ENSMUSP00000018311	KOG3845
10090.ENSMUSP00000025236	KOG3845
10090.ENSMUSP00000033979	KOG3845
10090.ENSMUSP00000037991	KOG3845
10090.ENSMUSP00000074872	KOG3845
10090.ENSMUSP00000110609	KOG3845
10116.ENSRNOP00000002969	KOG3845
10116.ENSRNOP00000015320	KOG3845
10116.ENSRNOP00000020606	KOG3845
10116.ENSRNOP00000027755	KOG3845
10116.ENSRNOP00000050343	KOG3845
10116.ENSRNOP00000059898	KOG3845
7955.ENSDARP00000007948	KOG3845
7955.ENSDARP00000023907	KOG3845
7955.ENSDARP00000055676	KOG3845
7955.ENSDARP00000055742	KOG3845
7955.ENSDARP00000066788	KOG3845
7955.ENSDARP00000103526	KOG3845
9606.ENSP00000009041	KOG3845
9606.ENSP00000276449	KOG3845
9606.ENSP00000296632	KOG3845
9606.ENSP00000304032	KOG3845
9606.ENSP00000337446	KOG3845
9606.ENSP00000462349	KOG3845
10090.ENSMUSP00000028223	KOG3846
10116.ENSRNOP00000050947	KOG3846
4932.YLR231C	KOG3846
7955.ENSDARP00000037670	KOG3846
7955.ENSDARP00000126026	KOG3846
9606.ENSP00000264170	KOG3846
10090.ENSMUSP00000024706	KOG3847
10090.ENSMUSP00000101495	KOG3847
10116.ENSRNOP00000031958	KOG3847
10116.ENSRNOP00000034439	KOG3847
7955.ENSDARP00000023547	KOG3847
9606.ENSP00000274793	KOG3847
9606.ENSP00000363400	KOG3847
10090.ENSMUSP00000028081	KOG3848
10090.ENSMUSP00000103191	KOG3848
10116.ENSRNOP00000000155	KOG3848
10116.ENSRNOP00000050771	KOG3848
7955.ENSDARP00000078364	KOG3848
7955.ENSDARP00000104146	KOG3848
7955.ENSDARP00000118141	KOG3848
9606.ENSP00000323927	KOG3848
9606.ENSP00000366460	KOG3848
10090.ENSMUSP00000053122	KOG3849
10116.ENSRNOP00000013730	KOG3849
7955.ENSDARP00000008366	KOG3849
9606.ENSP00000364902	KOG3849
10090.ENSMUSP00000038369	KOG3850
10090.ENSMUSP00000063264	KOG3850
10090.ENSMUSP00000086285	KOG3850
10090.ENSMUSP00000109967	KOG3850
10116.ENSRNOP00000000036	KOG3850
10116.ENSRNOP00000010316	KOG3850
10116.ENSRNOP00000039858	KOG3850
10116.ENSRNOP00000053163	KOG3850
7955.ENSDARP00000067638	KOG3850
7955.ENSDARP00000080869	KOG3850
7955.ENSDARP00000080872	KOG3850
7955.ENSDARP00000107843	KOG3850
9606.ENSP00000261226	KOG3850
9606.ENSP00000350718	KOG3850
9606.ENSP00000376930	KOG3850
9606.ENSP00000478834	KOG3850
10090.ENSMUSP00000106133	KOG3851
10116.ENSRNOP00000061547	KOG3851
7955.ENSDARP00000117779	KOG3851
9606.ENSP00000260324	KOG3851
9606.ENSP00000455047	KOG3851
10090.ENSMUSP00000034802	KOG3852
10090.ENSMUSP00000056015	KOG3852
10090.ENSMUSP00000056872	KOG3852
10090.ENSMUSP00000129483	KOG3852
10116.ENSRNOP00000010487	KOG3852
10116.ENSRNOP00000020401	KOG3852
10116.ENSRNOP00000035000	KOG3852
10116.ENSRNOP00000047896	KOG3852
10116.ENSRNOP00000053775	KOG3852
7955.ENSDARP00000009724	KOG3852
7955.ENSDARP00000054070	KOG3852
7955.ENSDARP00000058423	KOG3852
7955.ENSDARP00000071346	KOG3852
7955.ENSDARP00000114520	KOG3852
7955.ENSDARP00000118970	KOG3852
9606.ENSP00000289166	KOG3852
9606.ENSP00000318298	KOG3852
9606.ENSP00000358458	KOG3852
9606.ENSP00000443410	KOG3852
10090.ENSMUSP00000082013	KOG3853
10116.ENSRNOP00000065350	KOG3853
10116.ENSRNOP00000066904	KOG3853
7955.ENSDARP00000075369	KOG3853
9606.ENSP00000262644	KOG3853
7955.ENSDARP00000104895	KOG3854
9606.ENSP00000362799	KOG3854
10090.ENSMUSP00000105905	KOG3855
10116.ENSRNOP00000014914	KOG3855
4932.YGR255C	KOG3855
7955.ENSDARP00000079444	KOG3855
9606.ENSP00000333946	KOG3855
10090.ENSMUSP00000053543	KOG3856
10116.ENSRNOP00000063845	KOG3856
4932.YJR082C	KOG3856
7955.ENSDARP00000100426	KOG3856
9606.ENSP00000362166	KOG3856
10090.ENSMUSP00000116627	KOG3857
10116.ENSRNOP00000009462	KOG3857
4932.YGL256W	KOG3857
7955.ENSDARP00000098935	KOG3857
9606.ENSP00000379865	KOG3857
10090.ENSMUSP00000001319	KOG3858
10090.ENSMUSP00000003154	KOG3858
10090.ENSMUSP00000004036	KOG3858
10090.ENSMUSP00000029566	KOG3858
10090.ENSMUSP00000029673	KOG3858
10090.ENSMUSP00000029674	KOG3858
10090.ENSMUSP00000037758	KOG3858
10090.ENSMUSP00000050716	KOG3858
10090.ENSMUSP00000076115	KOG3858
10116.ENSRNOP00000009635	KOG3858
10116.ENSRNOP00000013956	KOG3858
10116.ENSRNOP00000019675	KOG3858
10116.ENSRNOP00000021677	KOG3858
10116.ENSRNOP00000021709	KOG3858
10116.ENSRNOP00000027920	KOG3858
10116.ENSRNOP00000027935	KOG3858
10116.ENSRNOP00000039406	KOG3858
10116.ENSRNOP00000059725	KOG3858
7955.ENSDARP00000007612	KOG3858
7955.ENSDARP00000010432	KOG3858
7955.ENSDARP00000012577	KOG3858
7955.ENSDARP00000012943	KOG3858
7955.ENSDARP00000024428	KOG3858
7955.ENSDARP00000040277	KOG3858
7955.ENSDARP00000050216	KOG3858
7955.ENSDARP00000062002	KOG3858
7955.ENSDARP00000073969	KOG3858
7955.ENSDARP00000079638	KOG3858
7955.ENSDARP00000092347	KOG3858
7955.ENSDARP00000101723	KOG3858
7955.ENSDARP00000107579	KOG3858
7955.ENSDARP00000116412	KOG3858
9606.ENSP00000204961	KOG3858
9606.ENSP00000215368	KOG3858
9606.ENSP00000226091	KOG3858
9606.ENSP00000245323	KOG3858
9606.ENSP00000328777	KOG3858
9606.ENSP00000357392	KOG3858
9606.ENSP00000357393	KOG3858
9606.ENSP00000386557	KOG3858
9606.ENSP00000414378	KOG3858
9606.ENSP00000426741	KOG3858
10090.ENSMUSP00000044272	KOG3859
10090.ENSMUSP00000074293	KOG3859
10090.ENSMUSP00000110894	KOG3859
10090.ENSMUSP00000112920	KOG3859
10090.ENSMUSP00000129023	KOG3859
10116.ENSRNOP00000060466	KOG3859
10116.ENSRNOP00000061494	KOG3859
10116.ENSRNOP00000062626	KOG3859
10116.ENSRNOP00000063893	KOG3859
10116.ENSRNOP00000064265	KOG3859
7955.ENSDARP00000005206	KOG3859
7955.ENSDARP00000026858	KOG3859
7955.ENSDARP00000090396	KOG3859
7955.ENSDARP00000102463	KOG3859
7955.ENSDARP00000121708	KOG3859
9606.ENSP00000264893	KOG3859
9606.ENSP00000341524	KOG3859
9606.ENSP00000367991	KOG3859
9606.ENSP00000373627	KOG3859
9606.ENSP00000380824	KOG3859
9606.ENSP00000431198	KOG3859
10090.ENSMUSP00000035110	KOG3860
10090.ENSMUSP00000046686	KOG3860
10116.ENSRNOP00000026261	KOG3860
10116.ENSRNOP00000065563	KOG3860
4932.YGL084C	KOG3860
4932.YPL189W	KOG3860
7955.ENSDARP00000057020	KOG3860
7955.ENSDARP00000117773	KOG3860
7955.ENSDARP00000124707	KOG3860
9606.ENSP00000405423	KOG3860
9606.ENSP00000438468	KOG3860
10090.ENSMUSP00000018002	KOG3861
10116.ENSRNOP00000059169	KOG3861
7955.ENSDARP00000066190	KOG3861
9606.ENSP00000362121	KOG3861
10090.ENSMUSP00000004340	KOG3862
10090.ENSMUSP00000014174	KOG3862
10090.ENSMUSP00000028355	KOG3862
10116.ENSRNOP00000030607	KOG3862
10116.ENSRNOP00000033966	KOG3862
10116.ENSRNOP00000040130	KOG3862
7955.ENSDARP00000033414	KOG3862
7955.ENSDARP00000043209	KOG3862
7955.ENSDARP00000071454	KOG3862
7955.ENSDARP00000071460	KOG3862
9606.ENSP00000263334	KOG3862
9606.ENSP00000350844	KOG3862
9606.ENSP00000359319	KOG3862
10090.ENSMUSP00000005103	KOG3863
10090.ENSMUSP00000026703	KOG3863
10090.ENSMUSP00000099733	KOG3863
10090.ENSMUSP00000103286	KOG3863
10090.ENSMUSP00000103815	KOG3863
10090.ENSMUSP00000122476	KOG3863
10116.ENSRNOP00000002114	KOG3863
10116.ENSRNOP00000002151	KOG3863
10116.ENSRNOP00000014826	KOG3863
10116.ENSRNOP00000052156	KOG3863
10116.ENSRNOP00000061935	KOG3863
10116.ENSRNOP00000063410	KOG3863
10116.ENSRNOP00000066706	KOG3863
7955.ENSDARP00000015027	KOG3863
7955.ENSDARP00000036016	KOG3863
7955.ENSDARP00000047540	KOG3863
7955.ENSDARP00000062853	KOG3863
7955.ENSDARP00000092237	KOG3863
7955.ENSDARP00000103041	KOG3863
7955.ENSDARP00000105608	KOG3863
7955.ENSDARP00000106581	KOG3863
7955.ENSDARP00000106740	KOG3863
7955.ENSDARP00000127854	KOG3863
9606.ENSP00000056233	KOG3863
9606.ENSP00000257749	KOG3863
9606.ENSP00000354855	KOG3863
9606.ENSP00000380252	KOG3863
9606.ENSP00000382805	KOG3863
9606.ENSP00000439120	KOG3863
10090.ENSMUSP00000021372	KOG3864
10090.ENSMUSP00000083115	KOG3864
10116.ENSRNOP00000006509	KOG3864
10116.ENSRNOP00000027960	KOG3864
7955.ENSDARP00000014390	KOG3864
7955.ENSDARP00000126938	KOG3864
9606.ENSP00000308334	KOG3864
9606.ENSP00000403910	KOG3864
10090.ENSMUSP00000076948	KOG3865
10090.ENSMUSP00000095866	KOG3865
10090.ENSMUSP00000104208	KOG3865
10090.ENSMUSP00000109398	KOG3865
10116.ENSRNOP00000024733	KOG3865
10116.ENSRNOP00000026207	KOG3865
10116.ENSRNOP00000043029	KOG3865
10116.ENSRNOP00000046069	KOG3865
10116.ENSRNOP00000068038	KOG3865
7955.ENSDARP00000024694	KOG3865
7955.ENSDARP00000073453	KOG3865
7955.ENSDARP00000105768	KOG3865
7955.ENSDARP00000106591	KOG3865
7955.ENSDARP00000117456	KOG3865
7955.ENSDARP00000123973	KOG3865
9606.ENSP00000311538	KOG3865
9606.ENSP00000386444	KOG3865
9606.ENSP00000403701	KOG3865
9606.ENSP00000409581	KOG3865
10090.ENSMUSP00000032895	KOG3866
10090.ENSMUSP00000033096	KOG3866
10090.ENSMUSP00000034522	KOG3866
10116.ENSRNOP00000010607	KOG3866
10116.ENSRNOP00000027753	KOG3866
10116.ENSRNOP00000028390	KOG3866
7955.ENSDARP00000012406	KOG3866
7955.ENSDARP00000052702	KOG3866
7955.ENSDARP00000052730	KOG3866
7955.ENSDARP00000071557	KOG3866
7955.ENSDARP00000102836	KOG3866
7955.ENSDARP00000111740	KOG3866
9606.ENSP00000341637	KOG3866
9606.ENSP00000385923	KOG3866
9606.ENSP00000405577	KOG3866
9606.ENSP00000436455	KOG3866
10090.ENSMUSP00000005173	KOG3867
10090.ENSMUSP00000015171	KOG3867
10090.ENSMUSP00000043966	KOG3867
10090.ENSMUSP00000088964	KOG3867
10090.ENSMUSP00000091511	KOG3867
10090.ENSMUSP00000099046	KOG3867
10090.ENSMUSP00000102307	KOG3867
10090.ENSMUSP00000127646	KOG3867
10116.ENSRNOP00000005257	KOG3867
10116.ENSRNOP00000014860	KOG3867
10116.ENSRNOP00000017782	KOG3867
10116.ENSRNOP00000019528	KOG3867
10116.ENSRNOP00000033542	KOG3867
10116.ENSRNOP00000035783	KOG3867
10116.ENSRNOP00000043915	KOG3867
10116.ENSRNOP00000050409	KOG3867
10116.ENSRNOP00000052495	KOG3867
10116.ENSRNOP00000065414	KOG3867
7955.ENSDARP00000063146	KOG3867
7955.ENSDARP00000069736	KOG3867
7955.ENSDARP00000085856	KOG3867
7955.ENSDARP00000086968	KOG3867
7955.ENSDARP00000096983	KOG3867
7955.ENSDARP00000100054	KOG3867
7955.ENSDARP00000100653	KOG3867
7955.ENSDARP00000102428	KOG3867
7955.ENSDARP00000109231	KOG3867
7955.ENSDARP00000121810	KOG3867
7955.ENSDARP00000122633	KOG3867
7955.ENSDARP00000124843	KOG3867
7955.ENSDARP00000128408	KOG3867
9606.ENSP00000216124	KOG3867
9606.ENSP00000217961	KOG3867
9606.ENSP00000264914	KOG3867
9606.ENSP00000268695	KOG3867
9606.ENSP00000314606	KOG3867
9606.ENSP00000320219	KOG3867
9606.ENSP00000333395	KOG3867
9606.ENSP00000339801	KOG3867
9606.ENSP00000370519	KOG3867
9606.ENSP00000370522	KOG3867
9606.ENSP00000370546	KOG3867
9606.ENSP00000407193	KOG3867
9606.ENSP00000441417	KOG3867
9606.ENSP00000477056	KOG3867
10090.ENSMUSP00000019231	KOG3868
10090.ENSMUSP00000105168	KOG3868
10116.ENSRNOP00000050073	KOG3868
10116.ENSRNOP00000053134	KOG3868
7955.ENSDARP00000060713	KOG3868
7955.ENSDARP00000110078	KOG3868
7955.ENSDARP00000112413	KOG3868
7955.ENSDARP00000123191	KOG3868
9606.ENSP00000358777	KOG3868
9606.ENSP00000369513	KOG3868
10090.ENSMUSP00000018685	KOG3869
10116.ENSRNOP00000005426	KOG3869
4932.YNL245C	KOG3869
7955.ENSDARP00000091697	KOG3869
9606.ENSP00000478070	KOG3869
10090.ENSMUSP00000093581	KOG3870
10116.ENSRNOP00000026367	KOG3870
4932.YMR027W	KOG3870
7955.ENSDARP00000072525	KOG3870
9606.ENSP00000356263	KOG3870
10090.ENSMUSP00000024783	KOG3871
10116.ENSRNOP00000067656	KOG3871
4932.YBR247C	KOG3871
7955.ENSDARP00000001346	KOG3871
9606.ENSP00000230340	KOG3871
10090.ENSMUSP00000024817	KOG3872
10090.ENSMUSP00000117816	KOG3872
10116.ENSRNOP00000059852	KOG3872
10116.ENSRNOP00000060405	KOG3872
4932.YDR200C	KOG3872
4932.YHR115C	KOG3872
4932.YLR238W	KOG3872
4932.YNL116W	KOG3872
7955.ENSDARP00000095217	KOG3872
7955.ENSDARP00000125628	KOG3872
9606.ENSP00000295951	KOG3872
9606.ENSP00000362578	KOG3872
10090.ENSMUSP00000019965	KOG3873
10116.ENSRNOP00000000336	KOG3873
4932.YER019W	KOG3873
7955.ENSDARP00000059306	KOG3873
7955.ENSDARP00000069090	KOG3873
9606.ENSP00000258052	KOG3873
10090.ENSMUSP00000076081	KOG3874
10116.ENSRNOP00000023237	KOG3874
7955.ENSDARP00000052323	KOG3874
9606.ENSP00000432412	KOG3874
10090.ENSMUSP00000020523	KOG3875
10116.ENSRNOP00000007854	KOG3875
4932.YLR191W	KOG3875
7955.ENSDARP00000009932	KOG3875
9606.ENSP00000295030	KOG3875
10090.ENSMUSP00000120387	KOG3876
10090.ENSMUSP00000122964	KOG3876
10116.ENSRNOP00000014236	KOG3876
10116.ENSRNOP00000025159	KOG3876
7955.ENSDARP00000076751	KOG3876
7955.ENSDARP00000106066	KOG3876
7955.ENSDARP00000106936	KOG3876
9606.ENSP00000395083	KOG3876
9606.ENSP00000484121	KOG3876
10090.ENSMUSP00000027478	KOG3877
10116.ENSRNOP00000022089	KOG3877
7955.ENSDARP00000004708	KOG3877
9606.ENSP00000252711	KOG3877
10090.ENSMUSP00000027780	KOG3878
10090.ENSMUSP00000043742	KOG3878
10116.ENSRNOP00000004293	KOG3878
10116.ENSRNOP00000066645	KOG3878
7955.ENSDARP00000030040	KOG3878
7955.ENSDARP00000062524	KOG3878
7955.ENSDARP00000128367	KOG3878
9606.ENSP00000216468	KOG3878
9606.ENSP00000355777	KOG3878
10090.ENSMUSP00000099043	KOG3879
